"node_name","node_id","prod_type","prod_subtype","coal_brand","coal_group","year","prod_capa_Mt","total_cash_cost_ex_transp","c1_cash_cost_ex_transp","price_ex_transp","price_usd_pt","c1cashcost_usd_pt","mining_cost_usd_pt","coal_prep_cost_usd_pt","overhead_cost_usd_pt","port_cost_usd_pt","transp_cost_usd_pt","royalties_usd_pt","CV_cost_premium"
"mine Guangxi KSOE","mine_idno_17","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2024,1.88,66,63.6,66.2,68.55625,61.9976635754758,51.4366959327465,2.71809057046885,7.84286615149736,0,0,2.35167,NA
"mine Guangxi KSOE","mine_idno_17","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2025,1.8,67.2,64.9,63.6,65.93548,63.2376168469853,52.4654298514014,2.77245238187823,7.9997234745273,0,0,2.27305,NA
"mine Guangxi KSOE","mine_idno_17","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2026,1.72,68.5,66.2,64.9,67.25419,64.5023691839251,53.5147384484295,2.82790142951579,8.15971794401785,0,0,2.31261,NA
"mine Guangxi KSOE","mine_idno_17","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2027,1.65,69.8,67.4,66.2,68.59928,65.7924165676034,54.5850332173979,2.8844594581061,8.32291230289819,0,0,2.35296,NA
"mine Guangxi KSOE","mine_idno_17","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2028,1.57,71.2,68.8,67.6,69.97126,67.1082648989556,55.676733881746,2.94214864726823,8.48937054895617,0,0,2.39412,NA
"mine Guangxi KSOE","mine_idno_17","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2029,1.51,72.5,70.1,69,71.37069,68.4504301969345,56.7902685593808,3.00099162021358,8.65915795993526,0,0,2.4361,NA
"mine Guangxi KSOE","mine_idno_17","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2030,1.44,73.9,71.5,70.4,72.7981,69.8194388008733,57.9260739305685,3.06101145261786,8.83234111913398,0,0,2.47893,NA
"mine Guangxi Other Mines","mine_idno_18","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2015,0.31,51,49,55.1,57.446,47.31238,36.57286,2.70997,8.02955,0,0,2.04456,NA
"mine Guangxi Other Mines","mine_idno_18","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2016,0.33,45,43.3,44.6,46.92288,41.61187,32.29896,2.53989,6.77303,0,0,1.70871,NA
"mine Guangxi Other Mines","mine_idno_18","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2017,0.36,58.7,56.4,66.4,68.80456,54.70503,44.81361,2.49597,7.39545,0,0,2.35995,NA
"mine Guangxi Other Mines","mine_idno_18","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2018,0.39,63.2,60.7,72,74.36566,59.05472,48.50022,2.55065,8.00385,0,0,2.53327,NA
"mine Guangxi Other Mines","mine_idno_18","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2019,0.33,61.8,59.4,67.4,69.77029,57.72877,47.45477,2.44268,7.83132,0,0,2.38261,NA
"mine Guangxi Other Mines","mine_idno_18","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2020,0.22,61.6,59.2,65.1,67.43817,57.59147,47.3419,2.43687,7.81269,0,0,2.31196,NA
"mine Guangxi Other Mines","mine_idno_18","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2021,0.22,63.5,61,70.7,73.00278,59.3300763288427,48.7710959207188,2.51043676962871,8.04854363849519,0,0,2.48078,NA
"mine Guangxi Other Mines","mine_idno_18","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2022,0.22,64.5,62.1,68.3,70.67071,60.4043161732838,49.6541448487782,2.55588957264619,8.19427128595256,0,0,2.40956,NA
"mine Guangxi Other Mines","mine_idno_18","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2023,0.22,66.2,63.8,68.8,71.17701,62.1534461198275,51.0919871845528,2.62990176815006,8.43155716712462,0,0,2.42643,NA
"mine Guangxi Other Mines","mine_idno_18","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2024,0.21,68.2,65.9,66.2,68.55625,64.2376868203061,52.8052968856969,2.71809057046885,8.71429936414032,0,0,2.35167,NA
"mine Guangxi Other Mines","mine_idno_18","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2025,0.2,69.4,67.2,63.6,65.93548,65.5224405567122,53.8614028234108,2.77245238187823,8.88858535142312,0,0,2.27305,NA
"mine Guangxi Other Mines","mine_idno_18","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2026,0.19,70.8,68.5,64.9,67.25419,66.8328893678465,54.9386308798791,2.82790142951579,9.06635705845159,0,0,2.31261,NA
"mine Guangxi Other Mines","mine_idno_18","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2027,0.18,72.2,69.8,66.2,68.59928,68.1695471552032,56.0374034974765,2.8844594581061,9.2476841996206,0,0,2.35296,NA
"mine Guangxi Other Mines","mine_idno_18","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2028,0.18,73.6,71.2,67.6,69.97126,69.5329380983074,57.1581515674262,2.94214864726823,9.43263788361303,0,0,2.39412,NA
"mine Guangxi Other Mines","mine_idno_18","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2029,0.17,75,72.6,69,71.37069,70.9235968602733,58.3013145987745,3.00099162021358,9.62129064128526,0,0,2.4361,NA
"mine Guangxi Other Mines","mine_idno_18","Thermal","Anthracite","Guangxi Bituminous","Thermal_5000",2030,0.16,76.5,74,70.4,72.7981,72.3420687974789,59.4673408907501,3.06101145261786,9.81371645411098,0,0,2.47893,NA
"mine Guizhou Generic","mine_idno_19","Thermal","Anthracite","Guizhou Anth 5000","Thermal_5000",2015,0,1003,1003,0,0,0,999,0,0,0,0,0,NA
"mine Guizhou Generic","mine_idno_19","Thermal","Anthracite","Guizhou Anth 5000","Thermal_5000",2016,0,1003,1003,0,0,0,999,0,0,0,0,0,NA
"mine Guizhou Generic","mine_idno_19","Thermal","Anthracite","Guizhou Anth 5000","Thermal_5000",2017,0,1003,1003,0,0,0,999,0,0,0,0,0,NA
"mine Guizhou Generic","mine_idno_19","Thermal","Anthracite","Guizhou Anth 5000","Thermal_5000",2018,0,1003,1003,0,0,0,999,0,0,0,0,0,NA
"mine Guizhou Generic","mine_idno_19","Thermal","Anthracite","Guizhou Anth 5000","Thermal_5000",2019,0,1003,1003,0,0,0,999,0,0,0,0,0,NA
"mine Guizhou Generic","mine_idno_19","Thermal","Anthracite","Guizhou Anth 5000","Thermal_5000",2020,0,1003,1003,0,0,0,999,0,0,0,0,0,NA
"mine Guizhou Generic","mine_idno_19","Thermal","Anthracite","Guizhou Anth 5000","Thermal_5000",2021,0,1003,1003,0,0,0,999,0,0,0,0,0,NA
"mine Guizhou Generic","mine_idno_19","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2022,1.03,89,84.6,68.3,70.67071,82.9172562398259,69.1533014529934,2.55588957264619,11.2080652141864,0,0,4.38496,NA
"mine Guizhou Generic","mine_idno_19","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2023,2.26,91.4,87,68.8,71.17701,85.3183011501684,71.1557844652215,2.62990176815006,11.5326149167968,0,0,4.41618,NA
"mine Guizhou Generic","mine_idno_19","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2024,6.07,94.1,89.8,66.2,68.55625,88.1793412976789,73.5419039657957,2.71809057046885,11.9193467614144,0,0,4.26087,NA
"mine Guizhou Generic","mine_idno_19","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2025,9.57,95.7,91.6,63.6,65.93548,89.9429281236324,75.0127420451115,2.77245238187823,12.1577336966427,0,0,4.10362,NA
"mine Guizhou Generic","mine_idno_19","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2026,12.32,97.6,93.4,64.9,67.25419,91.7417866861052,76.5129968860138,2.82790142951579,12.4008883705755,0,0,4.18274,NA
"mine Guizhou Generic","mine_idno_19","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2027,14.11,99.5,95.2,66.2,68.59928,93.576622419827,78.0432568237339,2.8844594581061,12.648906137987,0,0,4.26345,NA
"mine Guizhou Generic","mine_idno_19","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2028,15.44,101.4,97.1,67.6,69.97126,95.4481548682238,79.6041219602088,2.94214864726823,12.9018842607468,0,0,4.34577,NA
"mine Guizhou Generic","mine_idno_19","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2029,16.85,103.4,99,69,71.37069,97.3571179655879,81.1962043994127,3.00099162021358,13.1599219459617,0,0,4.42973,NA
"mine Guizhou Generic","mine_idno_19","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2030,17.81,105.5,101,70.4,72.7981,99.3042603248999,82.8201284874011,3.06101145261786,13.4231203848809,0,0,4.51538,NA
"mine Guizhou KSOE","mine_idno_20","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2015,43.86,64.9,61.3,55.1,57.49157,59.60958,48.36821,2.40886,8.8325,0,0,3.61009,NA
"mine Guizhou KSOE","mine_idno_20","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2016,49.66,71.1,68.1,44.7,46.95966,66.39703,53.60353,2.25768,10.53582,0,0,2.96809,NA
"mine Guizhou KSOE","mine_idno_20","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2017,56.69,84.4,80.1,66.6,68.77772,78.30935,65.44126,2.21864,10.64945,0,0,4.27457,NA
"mine Guizhou KSOE","mine_idno_20","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2018,49.37,86.2,81.6,72.1,74.36566,79.90327,65.39291,2.26724,12.24312,0,0,4.61309,NA
"mine Guizhou KSOE","mine_idno_20","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2019,42.18,81.4,77,67.6,69.77029,75.22006,62.33717,2.17127,10.71161,0,0,4.33097,NA
"mine Guizhou KSOE","mine_idno_20","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2020,38.53,81.1,76.9,65.3,67.43817,75.04116,62.18891,2.16611,10.68614,0,0,4.1907,NA
"mine Guizhou KSOE","mine_idno_20","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2021,38.6,83.6,79.1,70.8,73.00278,77.3065521724927,64.0663103331951,2.23149821354214,11.008733390605,0,0,4.52552,NA
"mine Guizhou KSOE","mine_idno_20","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2022,38.13,84.8,80.4,68.4,70.67071,78.7062672294091,65.2263048243847,2.27190765674485,11.2080652141864,0,0,4.38496,NA
"mine Guizhou KSOE","mine_idno_20","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2023,37.21,87.1,82.6,68.8,71.17701,80.9853706157399,67.1150699968678,2.33769640870589,11.5326149167968,0,0,4.41618,NA
"mine Guizhou KSOE","mine_idno_20","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2024,35.84,89.6,85.4,66.2,68.55625,83.7011185754568,69.3656840264503,2.41608778759216,11.9193467614144,0,0,4.26087,NA
"mine Guizhou KSOE","mine_idno_20","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2025,35.73,91.1,87,63.6,65.93548,85.3751409469659,70.7529977069792,2.464409543344,12.1577336966427,0,0,4.10362,NA
"mine Guizhou KSOE","mine_idno_20","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2026,35.56,92.9,88.7,64.9,67.25419,87.0826437659053,72.1680576611189,2.51369773421088,12.4008883705755,0,0,4.18274,NA
"mine Guizhou KSOE","mine_idno_20","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2027,33.9,94.7,90.5,66.2,68.59928,88.8242966412231,73.611418814341,2.56397168889509,12.648906137987,0,0,4.26345,NA
"mine Guizhou KSOE","mine_idno_20","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2028,32.32,96.6,92.3,67.6,69.97126,90.6007825740478,75.083647190628,2.615251122673,12.9018842607468,0,0,4.34577,NA
"mine Guizhou KSOE","mine_idno_20","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2029,30.8,98.5,94.1,69,71.37069,92.4127982255284,76.5853201344403,2.66755614512645,13.1599219459617,0,0,4.42973,NA
"mine Guizhou KSOE","mine_idno_20","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2030,29.35,100.4,95.9,70.4,72.7981,94.2610541900392,78.1170265371293,2.72090726802898,13.4231203848809,0,0,4.51538,NA
"mine Guizhou Other Mines","mine_idno_22","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2015,73.85,54.1,50.5,55.1,57.49157,48.82994,19.2812,2.40886,27.13987,0,0,3.61009,NA
"mine Guizhou Other Mines","mine_idno_22","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2016,72.98,42.1,39.2,44.7,46.95966,37.43089,24.33637,2.25768,10.83685,0,0,2.96809,NA
"mine Guizhou Other Mines","mine_idno_22","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2017,69.82,51.4,47.1,66.6,68.77772,45.35415,30.85906,2.21864,12.27645,0,0,4.27457,NA
"mine Guizhou Other Mines","mine_idno_22","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2018,50.94,53.2,48.6,72.1,74.36566,46.84774,32.79082,2.26724,11.78967,0,0,4.61309,NA
"mine Guizhou Other Mines","mine_idno_22","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2019,42.06,56.1,51.8,67.6,69.77029,49.97773,32.17329,2.17127,15.63316,0,0,4.33097,NA
"mine Guizhou Other Mines","mine_idno_22","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2020,38.53,55.9,51.7,65.3,67.43817,49.85887,32.09677,2.16611,15.59598,0,0,4.1907,NA
"mine Guizhou Other Mines","mine_idno_22","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2021,39.43,57.7,53.1,70.8,73.00278,51.3640382383831,33.0657385581269,2.23149821354214,16.0668014667141,0,0,4.52552,NA
"mine Guizhou Other Mines","mine_idno_22","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2022,39.02,58.4,54,68.4,70.67071,52.2940442555417,33.6644265884103,2.27190765674485,16.3577100103865,0,0,4.38496,NA
"mine Guizhou Other Mines","mine_idno_22","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2023,40.97,59.9,55.5,68.8,71.17701,53.8083235806815,34.6392472905108,2.33769640870589,16.8313798814648,0,0,4.41618,NA
"mine Guizhou Other Mines","mine_idno_22","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2024,39.72,61.5,57.3,66.2,68.55625,55.6127192983561,35.8008278340845,2.41608778759216,17.3958036766795,0,0,4.26087,NA
"mine Guizhou Other Mines","mine_idno_22","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2025,36.46,62.5,58.4,63.6,65.93548,56.7249736843232,36.5168443907661,2.464409543344,17.743719750213,0,0,4.10362,NA
"mine Guizhou Other Mines","mine_idno_22","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2026,33.42,63.7,59.5,64.9,67.25419,57.8594731580097,37.2471812785815,2.51369773421088,18.0985941452173,0,0,4.18274,NA
"mine Guizhou Other Mines","mine_idno_22","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2027,32.01,64.9,60.7,66.2,68.59928,59.0166626211697,37.992124904153,2.56397168889509,18.4605660281216,0,0,4.26345,NA
"mine Guizhou Other Mines","mine_idno_22","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2028,30.66,66.2,61.8,67.6,69.97126,60.1969958735933,38.7519674022362,2.615251122673,18.8297773486841,0,0,4.34577,NA
"mine Guizhou Other Mines","mine_idno_22","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2029,29.36,67.5,63.1,69,71.37069,61.4009357910649,39.5270067502807,2.66755614512645,19.2063728956577,0,0,4.42973,NA
"mine Guizhou Other Mines","mine_idno_22","Thermal","Anthracite","Guizhou 5000","Thermal_5000",2030,28.12,68.8,64.3,70.4,72.7981,62.6289545068863,40.3175468852864,2.72090726802898,19.5905003535709,0,0,4.51538,NA
"mine Guizhou Other Mines_Feishang","mine_idno_23","Thermal","Anthracite","Feishang Processed Anthracite","Thermal_5000",2015,1.43,31.7,30.1,22.8,23.0975107571868,26.3785253987962,16.2908316759965,0.272853722799781,9.81484,0,0,1.54643762952986,NA
"mine Guizhou Other Mines_Feishang","mine_idno_23","Thermal","Anthracite","Feishang Processed Anthracite","Thermal_5000",2016,2.03,28.2,25.9,33.9,35.3771113543531,23.4062393012319,13.7882565039412,1.5278327972907,8.09016,0,0,2.27313760792085,NA
"mine Guizhou Other Mines_Feishang","mine_idno_23","Thermal","Anthracite","Feishang Processed Anthracite","Thermal_5000",2017,2.04,37,33,61,63.3190732825582,31.377947297071,18.9359615492523,2.65691150430389,9.78507,0,0,3.94705310026734,NA
"mine Guizhou Other Mines_Feishang","mine_idno_23","Thermal","Anthracite","Feishang Processed Anthracite","Thermal_5000",2018,2.55,39.1,35.1,61.1,62.96606093808,33.0261750765484,21.1260455267547,1.88540954979365,10.01472,0,0,3.92911543818571,NA
"mine Guizhou Other Mines_Feishang","mine_idno_23","Thermal","Anthracite","Feishang Processed Anthracite","Thermal_5000",2019,2.8,44.2,40.9,51.2,52.6536051239454,38.3996658913301,23.8937290148749,1.47265687645521,13.03328,0,0,3.30396867224132,NA
"mine Guizhou Other Mines_Feishang","mine_idno_23","Thermal","Anthracite","Feishang Processed Anthracite","Thermal_5000",2020,2.79,44,40.8,49,50.4225959725448,38.3083231421505,23.8368843861649,1.46914875598566,13.00228,0,0,3.1697640609319,NA
"mine Guizhou Other Mines_Feishang","mine_idno_23","Thermal","Anthracite","Feishang Processed Anthracite","Thermal_5000",2021,2.79,45.4,42,53.1,54.5831753173477,39.4647987267932,24.5564952337979,1.51350064626874,13.3948028467266,0,0,3.42034083964158,NA
"mine Guizhou Other Mines_Feishang","mine_idno_23","Thermal","Anthracite","Feishang Processed Anthracite","Thermal_5000",2022,2.79,46,42.6,51.3,52.8395252284588,40.1793527864994,25.00110981837,1.54090472211549,13.6373382460139,0,0,3.31508942229391,NA
"mine Guizhou Other Mines_Feishang","mine_idno_23","Thermal","Anthracite","Feishang Processed Anthracite","Thermal_5000",2023,0,1003,1003,0,0,0,999,0,0,0,0,0,NA
"mine Guizhou Other Mines_Feishang","mine_idno_23","Thermal","Anthracite","Feishang Processed Anthracite","Thermal_5000",2024,0,1003,1003,0,0,0,999,0,0,0,0,0,NA
"mine Guizhou Other Mines_Feishang","mine_idno_23","Thermal","Anthracite","Feishang Processed Anthracite","Thermal_5000",2025,0,1003,1003,0,0,0,999,0,0,0,0,0,NA
"mine Guizhou Other Mines_Feishang","mine_idno_23","Thermal","Anthracite","Feishang Processed Anthracite","Thermal_5000",2026,0,1003,1003,0,0,0,999,0,0,0,0,0,NA
"mine Guizhou Other Mines_Feishang","mine_idno_23","Thermal","Anthracite","Feishang Processed Anthracite","Thermal_5000",2027,0,1003,1003,0,0,0,999,0,0,0,0,0,NA
"mine Guizhou Other Mines_Feishang","mine_idno_23","Thermal","Anthracite","Feishang Processed Anthracite","Thermal_5000",2028,0,1003,1003,0,0,0,999,0,0,0,0,0,NA
"mine Guizhou Other Mines_Feishang","mine_idno_23","Thermal","Anthracite","Feishang Processed Anthracite","Thermal_5000",2029,0,1003,1003,0,0,0,999,0,0,0,0,0,NA
"mine Guizhou Other Mines_Feishang","mine_idno_23","Thermal","Anthracite","Feishang Processed Anthracite","Thermal_5000",2030,0,1003,1003,0,0,0,999,0,0,0,0,0,NA
"mine Guizhou Other Mines_Hidili","mine_idno_24","Metallurgical","HCC","Hidili HCC clean","HCC",2015,0.45,125,121,59.1,61.4121544508414,123.352991399469,46.9850328963685,3.60225850310009,79.7657,0,0,4.00590777236492,NA
"mine Guizhou Other Mines_Hidili","mine_idno_24","Metallurgical","HCC","Hidili HCC clean","HCC",2016,0.83,71.7,68.9,40.9,41.2351720227003,69.2044350753854,39.1751334406234,0.308951634761985,36.72035,0,0,2.77513154667118,NA
"mine Guizhou Other Mines_Hidili","mine_idno_24","Metallurgical","HCC","Hidili HCC clean","HCC",2017,1.2,60.7,56.2,68.7,69.7369181980857,57.2602068206409,38.7025425052018,1.08521639617145,24.47245,0,0,4.48003661672909,NA
"mine Guizhou Other Mines_Hidili","mine_idno_24","Metallurgical","HCC","Hidili HCC clean","HCC",2018,1.36,68.9,62.8,94,96.2377896937123,65.0290592902371,51.5350990001472,2.25443029008982,18.23953,0,0,6.07656967309674,NA
"mine Guizhou Other Mines_Hidili","mine_idno_24","Metallurgical","HCC","Hidili HCC clean","HCC",2019,0.95,110.4,101.5,140.5,142.874937869112,103.839493218463,81.9612383475603,8.85202487090315,20.02623,0,0,8.86200116134471,NA
"mine Guizhou Other Mines_Hidili","mine_idno_24","Metallurgical","HCC","Hidili HCC clean","HCC",2020,0.97,85.8,77.9,124.5,126.813432788936,80.2120089525645,60.730315837361,6.50309311520348,19.9786,0,0,7.89762076733617,NA
"mine Guizhou Other Mines_Hidili","mine_idno_24","Metallurgical","HCC","Hidili HCC clean","HCC",2021,0.96,97.7,89.4,130.5,132.823787936974,91.797864580532,70.6246669599143,7.59147680842411,20.5817310473441,0,0,8.26012076678747,NA
"mine Guizhou Other Mines_Hidili","mine_idno_24","Metallurgical","HCC","Hidili HCC clean","HCC",2022,0.94,100.2,92.1,128.2,130.507990945871,94.433675328162,72.6659856734215,7.81331150137738,20.9543781533633,0,0,8.11991073548827,NA
"mine Guizhou Other Mines_Hidili","mine_idno_24","Metallurgical","HCC","Hidili HCC clean","HCC",2023,0.92,98.9,91,123.9,126.20754659303,93.371844870698,71.1695617669467,7.64112131880448,21.5611623817865,0,0,7.8635769719207,NA
"mine Guizhou Other Mines_Hidili","mine_idno_24","Metallurgical","HCC","Hidili HCC clean","HCC",2024,0.9,104.5,96.8,121.7,124.002680195267,99.153853987306,75.7315809412425,8.13808462650357,22.2841884195598,0,0,7.73514804379109,NA
"mine Guizhou Other Mines_Hidili","mine_idno_24","Metallurgical","HCC","Hidili HCC clean","HCC",2025,0.9,106.3,98.7,119.4,121.797960400049,101.003065192381,76.9996276605546,8.27356534387514,22.729872187951,0,0,7.60285843583708,NA
"mine Guizhou Other Mines_Hidili","mine_idno_24","Metallurgical","HCC","Hidili HCC clean","HCC",2026,0.88,107.9,100.1,121.9,124.233775930968,102.49614665533,77.9390973212533,8.37257970236627,23.18446963171,0,0,7.7490084122966,NA
"mine Guizhou Other Mines_Hidili","mine_idno_24","Metallurgical","HCC","Hidili HCC clean","HCC",2027,0.86,110.8,102.9,124.4,126.718506943314,105.232662749168,79.9900253076854,8.59448936027653,23.6481590243442,0,0,7.89809657062324,NA
"mine Guizhou Other Mines_Hidili","mine_idno_24","Metallurgical","HCC","Hidili HCC clean","HCC",2028,0.85,113,105,126.9,129.252214513626,107.335528421735,81.4621937377813,8.75222364103603,24.1211222048311,0,0,8.05011829240346,NA
"mine Guizhou Other Mines_Hidili","mine_idno_24","Metallurgical","HCC","Hidili HCC clean","HCC",2029,0.84,115.4,107.2,129.5,131.837809350401,109.52851127809,83.0070222510115,8.91795576337547,24.6035446489277,0,0,8.20525531642541,NA
"mine Guizhou Other Mines_Hidili","mine_idno_24","Metallurgical","HCC","Hidili HCC clean","HCC",2030,0.82,118,109.6,132.1,134.474800308068,111.972094436779,84.7689094865988,9.10758102123553,25.0956155419063,0,0,8.36347471882641,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","HCC","FOB HCC","HCC",2015,0.18,71,66.6,105.2,123.97623,85.36985,54.45802,6.91777,14.61378,4.81773,11.56255,4.36165,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","HCC","FOB HCC","HCC",2016,0.68,58.9,54.2,118.3,135.61108,71.53271,46.63348,6.25203,10.68633,4.36484,10.59603,4.67038,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","HCC","FOB HCC","HCC",2017,0.18,80,73.1,192.3,209.58717,90.4368,62.86476,6.14392,13.45973,4.43727,10.53113,6.87925,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","HCC","FOB HCC","HCC",2018,0.38,80.7,72.8,225.4,243.01225,90.40746,62.83373,6.27852,12.99887,4.53449,10.76185,7.89497,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","HCC","FOB HCC","HCC",2019,0.47,80,72.5,216.1,233.05013,89.45944,64.65196,6.01276,11.14587,4.34255,10.30631,7.57051,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","HCC","FOB HCC","HCC",2020,1.1,79,72.3,186.9,203.90299,89.23002,64.49819,5.99846,11.11936,4.33222,10.2818,6.69472,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","HCC","FOB HCC","HCC",2021,1.1,81.7,74.7,196.2,213.56622,92.1350780758045,66.4453073003337,6.17954374957486,11.4550371273736,4.46300666223476,10.5921934714381,6.98838,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","HCC","FOB HCC","HCC",2022,0.95,83.1,76.3,192.2,209.84277,93.930023824356,67.6483668464069,6.29142290172296,11.6624425591726,4.54380484758287,10.7839762035636,6.87415,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","HCC","FOB HCC","HCC",2023,0.64,85.4,78.7,184.8,202.9278,96.85266697139,69.6072737902336,6.47361423541292,12.0001520572118,4.67538211078128,11.0962447777499,6.67008,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","HCC","FOB HCC","HCC",2024,0.45,88.3,81.7,180.7,199.3828,100.335233443059,71.9414661329115,6.69069288174109,12.4025686872381,4.83216465442121,11.4683410867474,6.57145,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","HCC","FOB HCC","HCC",2025,0.32,90,83.5,176.9,195.83781,102.48193811192,73.3802954555697,6.82450673937591,12.6506200609828,4.92880794750963,11.6977079084823,6.4651,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","HCC","FOB HCC","HCC",2026,0.18,91.9,85.4,180.4,199.75457,104.671576874159,74.8479013646811,6.96099687416344,12.9036324622025,5.02738410645983,11.931662066652,6.5826,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","HCC","FOB HCC","HCC",2027,0.47,94,87.3,184.1,203.74966,106.905008411642,76.3448593919746,7.10021681164669,13.1617051114465,5.12793178858901,12.170295307985,6.70246,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","HCC","FOB HCC","HCC",2028,0.21,96,89.2,187.8,207.82465,109.183108579875,77.8717565798142,7.24222114787964,13.4249392136755,5.23049042436081,12.4137012141447,6.82471,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","HCC","FOB HCC","HCC",2029,0.86,98.1,91.2,191.6,211.98114,111.506770751472,79.4291917114102,7.3870655708372,13.6934379979489,5.335100232848,12.6619752384276,6.9494,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","HCC","FOB HCC","HCC",2030,0.36,100.2,93.2,195.5,216.22077,113.876906166502,81.0177755456386,7.53480688225396,13.9673067579079,5.44180223750497,12.9152147431961,7.07659,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","PCI","FOB PCI","PCI",2015,3.22,65.5,62.1,70.6,89.28858,80.86189,44.24714,5.62068,14.61378,4.81773,11.56255,3.32102,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","PCI","FOB PCI","PCI",2016,2.05,54.8,51.3,80.4,97.68212,68.61668,37.8897,5.07977,10.68633,4.36484,10.59603,3.53251,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","PCI","FOB PCI","PCI",2017,1.82,72.3,67.2,133.6,150.86726,84.49767,51.07762,4.99193,13.45973,4.43727,10.53113,5.11765,NA
